id;name;date;runhour
Filling 6 Line F6L1005;F OMAG 6LINE AA;21/11/2018;660
Filling 6 Line F6L1005;F OMAG 6LINE AA;22/11/2018;465
Filling 6 Line F6L1005;F OMAG 6LINE AA;23/11/2018;515
Filling 6 Line F6L1005;F OMAG 6LINE AA;24/11/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;25/11/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;26/11/2018;315
Filling 6 Line F6L1005;F OMAG 6LINE AA;27/11/2018;520
Filling 6 Line F6L1005;F OMAG 6LINE AA;28/11/2018;660
Filling 6 Line F6L1005;F OMAG 6LINE AA;29/11/2018;620
Filling 6 Line F6L1005;F OMAG 6LINE AA;30/11/2018;535
Filling 6 Line F6L1005;F OMAG 6LINE AA;01/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;02/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;03/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;04/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;05/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;06/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;07/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;08/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;09/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;10/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;11/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;12/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;13/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;14/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;15/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;16/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;17/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;18/12/2018;160
Filling 6 Line F6L1005;F OMAG 6LINE AA;19/12/2018;415
Filling 6 Line F6L1005;F OMAG 6LINE AA;20/12/2018;455
Filling 6 Line F6L1005;F OMAG 6LINE AA;21/12/2018;420
Filling 6 Line F6L1005;F OMAG 6LINE AA;22/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;23/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;24/12/2018;155
Filling 6 Line F6L1005;F OMAG 6LINE AA;25/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;26/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;27/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;28/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;29/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;30/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;31/12/2018;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;01/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;02/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;03/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;04/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;05/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;06/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;07/01/2019;440
Filling 6 Line F6L1005;F OMAG 6LINE AA;08/01/2019;580
Filling 6 Line F6L1005;F OMAG 6LINE AA;09/01/2019;640
Filling 6 Line F6L1005;F OMAG 6LINE AA;10/01/2019;480
Filling 6 Line F6L1005;F OMAG 6LINE AA;11/01/2019;310
Filling 6 Line F6L1005;F OMAG 6LINE AA;12/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;13/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;14/01/2019;180
Filling 6 Line F6L1005;F OMAG 6LINE AA;15/01/2019;630
Filling 6 Line F6L1005;F OMAG 6LINE AA;16/01/2019;650
Filling 6 Line F6L1005;F OMAG 6LINE AA;17/01/2019;535
Filling 6 Line F6L1005;F OMAG 6LINE AA;18/01/2019;570
Filling 6 Line F6L1005;F OMAG 6LINE AA;19/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;20/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;21/01/2019;350
Filling 6 Line F6L1005;F OMAG 6LINE AA;22/01/2019;740
Filling 6 Line F6L1005;F OMAG 6LINE AA;23/01/2019;770
Filling 6 Line F6L1005;F OMAG 6LINE AA;24/01/2019;700
Filling 6 Line F6L1005;F OMAG 6LINE AA;25/01/2019;60
Filling 6 Line F6L1005;F OMAG 6LINE AA;26/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;27/01/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;28/01/2019;225
Filling 6 Line F6L1005;F OMAG 6LINE AA;29/01/2019;530
Filling 6 Line F6L1005;F OMAG 6LINE AA;30/01/2019;715
Filling 6 Line F6L1005;F OMAG 6LINE AA;31/01/2019;720
Filling 6 Line F6L1005;F OMAG 6LINE AA;01/02/2019;465
Filling 6 Line F6L1005;F OMAG 6LINE AA;02/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;03/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;04/02/2019;355
Filling 6 Line F6L1005;F OMAG 6LINE AA;05/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;06/02/2019;710
Filling 6 Line F6L1005;F OMAG 6LINE AA;07/02/2019;55
Filling 6 Line F6L1005;F OMAG 6LINE AA;08/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;09/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;10/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;11/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;12/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;13/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;14/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;15/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;16/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;17/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;18/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;19/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;20/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;21/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;22/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;23/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;24/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;25/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;26/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;27/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;28/02/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;01/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;02/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;03/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;04/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;05/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;06/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;07/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;08/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;09/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;10/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;11/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;12/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;13/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;14/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;15/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;16/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;17/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;18/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;19/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;20/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;21/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;22/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;23/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;24/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;25/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;26/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;27/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;28/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;29/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;30/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;31/03/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;01/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;02/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;03/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;04/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;05/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;06/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;07/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;08/04/2019;70
Filling 6 Line F6L1005;F OMAG 6LINE AA;09/04/2019;580
Filling 6 Line F6L1005;F OMAG 6LINE AA;10/04/2019;640
Filling 6 Line F6L1005;F OMAG 6LINE AA;11/04/2019;700
Filling 6 Line F6L1005;F OMAG 6LINE AA;12/04/2019;60
Filling 6 Line F6L1005;F OMAG 6LINE AA;13/04/2019;545
Filling 6 Line F6L1005;F OMAG 6LINE AA;14/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;15/04/2019;595
Filling 6 Line F6L1005;F OMAG 6LINE AA;16/04/2019;575
Filling 6 Line F6L1005;F OMAG 6LINE AA;17/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;18/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;19/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;20/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;21/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;22/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;23/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;24/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;25/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;26/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;27/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;28/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;29/04/2019;0
Filling 6 Line F6L1005;F OMAG 6LINE AA;30/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/10/2018;595
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/10/2018;755
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/10/2018;620
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/10/2018;785
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/10/2018;670
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/10/2018;645
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/10/2018;710
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/10/2018;740
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/10/2018;710
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/10/2018;660
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/10/2018;510
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/10/2018;680
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/10/2018;705
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/10/2018;755
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/10/2018;680
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/10/2018;620
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/10/2018;610
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/10/2018;700
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/10/2018;695
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/10/2018;555
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/10/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;29/10/2018;690
Filling 6 Line F6L1006;F OMAG 6LINE AB;30/10/2018;695
Filling 6 Line F6L1006;F OMAG 6LINE AB;31/10/2018;625
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/11/2018;710
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/11/2018;695
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/11/2018;635
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/11/2018;785
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/11/2018;740
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/11/2018;200
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/11/2018;535
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/11/2018;660
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/11/2018;600
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/11/2018;675
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/11/2018;270
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/11/2018;720
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/11/2018;475
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/11/2018;515
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/11/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/11/2018;660
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/11/2018;580
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/11/2018;640
Filling 6 Line F6L1006;F OMAG 6LINE AB;29/11/2018;715
Filling 6 Line F6L1006;F OMAG 6LINE AB;30/11/2018;575
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/12/2018;265
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/12/2018;565
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/12/2018;550
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/12/2018;310
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/12/2018;350
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;29/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;30/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;31/12/2018;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/01/2019;300
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/01/2019;485
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/01/2019;580
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/01/2019;620
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/01/2019;500
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/01/2019;280
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/01/2019;575
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/01/2019;600
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/01/2019;390
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/01/2019;570
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/01/2019;470
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/01/2019;750
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/01/2019;760
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/01/2019;695
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/01/2019;685
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/01/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/01/2019;550
Filling 6 Line F6L1006;F OMAG 6LINE AB;29/01/2019;580
Filling 6 Line F6L1006;F OMAG 6LINE AB;30/01/2019;715
Filling 6 Line F6L1006;F OMAG 6LINE AB;31/01/2019;735
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/02/2019;680
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/02/2019;500
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/02/2019;745
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/02/2019;455
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/02/2019;690
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/02/2019;735
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/02/2019;765
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/02/2019;775
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/02/2019;770
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/02/2019;585
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/02/2019;475
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/02/2019;605
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/02/2019;735
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/02/2019;755
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/02/2019;665
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/02/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/02/2019;550
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/02/2019;430
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/02/2019;365
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/02/2019;495
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/03/2019;455
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/03/2019;530
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/03/2019;705
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/03/2019;920
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/03/2019;980
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/03/2019;585
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/03/2019;730
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/03/2019;670
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/03/2019;765
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/03/2019;625
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/03/2019;705
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/03/2019;695
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/03/2019;755
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/03/2019;710
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/03/2019;605
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/03/2019;595
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/03/2019;655
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/03/2019;615
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/03/2019;80
Filling 6 Line F6L1006;F OMAG 6LINE AB;29/03/2019;595
Filling 6 Line F6L1006;F OMAG 6LINE AB;30/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;31/03/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;01/04/2019;455
Filling 6 Line F6L1006;F OMAG 6LINE AB;02/04/2019;710
Filling 6 Line F6L1006;F OMAG 6LINE AB;03/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;04/04/2019;575
Filling 6 Line F6L1006;F OMAG 6LINE AB;05/04/2019;625
Filling 6 Line F6L1006;F OMAG 6LINE AB;06/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;07/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;08/04/2019;585
Filling 6 Line F6L1006;F OMAG 6LINE AB;09/04/2019;735
Filling 6 Line F6L1006;F OMAG 6LINE AB;10/04/2019;595
Filling 6 Line F6L1006;F OMAG 6LINE AB;11/04/2019;605
Filling 6 Line F6L1006;F OMAG 6LINE AB;12/04/2019;560
Filling 6 Line F6L1006;F OMAG 6LINE AB;13/04/2019;695
Filling 6 Line F6L1006;F OMAG 6LINE AB;14/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;15/04/2019;700
Filling 6 Line F6L1006;F OMAG 6LINE AB;16/04/2019;565
Filling 6 Line F6L1006;F OMAG 6LINE AB;17/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;18/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;19/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;20/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;21/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;22/04/2019;940
Filling 6 Line F6L1006;F OMAG 6LINE AB;23/04/2019;1065
Filling 6 Line F6L1006;F OMAG 6LINE AB;24/04/2019;1085
Filling 6 Line F6L1006;F OMAG 6LINE AB;25/04/2019;1090
Filling 6 Line F6L1006;F OMAG 6LINE AB;26/04/2019;1030
Filling 6 Line F6L1006;F OMAG 6LINE AB;27/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;28/04/2019;0
Filling 6 Line F6L1006;F OMAG 6LINE AB;29/04/2019;900
Filling 6 Line F6L1006;F OMAG 6LINE AB;30/04/2019;1050
Filling 6 Line F6L1007;F UNV 6LINE AB;01/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;02/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;03/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;04/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;05/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;06/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;07/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;08/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;09/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;10/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;11/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;12/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;13/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;14/10/2018;0
Filling 6 Line F6L1007;F UNV 6LINE AB;15/10/2018;0
